evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
770 526.7342384398 199.3856931770 526.7342384398 770.0000000000 18480.0000000000 0.0000000000 0.0757294936 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3066666667 0.0000000000 290.0000000000 38.5000000000 250.0000000000 55.6000000000 0.0000000000 1.0000000000 16.0000000000 55.0000000000 400.0000000000 14.0000000000 60.0000000000 21.8200000000 1.0000000000
771 129.6147063458 129.6147063458 129.6147063458 771.0000000000 18504.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 100.0000000000 50.0000000000 200.0000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 600.0000000000 10.0000000000 80.0000000000 20.0000000000 1.0000000000
772 143.4026736899 113.3106771207 143.4026736899 772.0000000000 18528.0000000000 0.0000000000 0.0816717099 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 180.0000000000 45.5000000000 66.7000000000 71.4000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 500.0000000000 10.0000000000 80.0000000000 20.0000000000 1.0000000000
773 241.6314944258 101.9382867109 241.6314944258 773.0000000000 18552.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3333333333 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 130.0000000000 200.0000000000 37.0000000000 41.7000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 550.0000000000 10.0000000000 120.0000000000 21.8200000000 1.0000000000
774 154.0798024716 126.0370209874 154.0798024716 774.0000000000 18576.0000000000 0.0000000000 0.0692580481 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 170.0000000000 50.0000000000 76.9000000000 83.3000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 10.0000000000 48.0000000000 20.0000000000 1.0000000000
775 161.4595479161 160.1382546923 161.4595479161 775.0000000000 18600.0000000000 0.0000000000 0.0027427879 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 200.0000000000 38.5000000000 55.6000000000 1.0000000000 1.0000000000 12.0000000000 60.0000000000 600.0000000000 10.0000000000 34.2900000000 20.0000000000 1.0000000000
776 169.6157180774 169.6157180774 169.6157180774 776.0000000000 18624.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 62.5000000000 33.3000000000 71.4000000000 1.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 12.0000000000 60.0000000000 24.0000000000 1.0000000000
777 206.9495543102 147.3026050518 206.9495543102 777.0000000000 18648.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 240.0000000000 111.1000000000 83.3000000000 58.8000000000 0.0000000000 1.0000000000 12.0000000000 70.0000000000 600.0000000000 12.0000000000 80.0000000000 21.8200000000 1.0000000000
778 163.0332809421 144.2414128476 163.0332809421 778.0000000000 18672.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0416666667 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 66.7000000000 45.5000000000 250.0000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 600.0000000000 10.0000000000 48.0000000000 20.0000000000 1.0000000000
779 158.2753631708 125.2488065480 158.2753631708 779.0000000000 18696.0000000000 0.0000000000 0.0811349510 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 180.0000000000 111.1000000000 111.1000000000 111.1000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 12.0000000000 120.0000000000 30.0000000000 1.0000000000
780 209.7897608240 121.4061115880 209.7897608240 780.0000000000 18720.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 190.0000000000 90.9000000000 34.5000000000 142.9000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 500.0000000000 12.0000000000 120.0000000000 20.0000000000 1.0000000000
781 196.4922243245 139.8592841231 196.4922243245 781.0000000000 18744.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 210.0000000000 125.0000000000 52.6000000000 58.8000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 12.0000000000 48.0000000000 21.8200000000 1.0000000000
782 169.6742669385 169.6742669385 169.6742669385 782.0000000000 18768.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 76.9000000000 50.0000000000 62.5000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 550.0000000000 10.0000000000 120.0000000000 20.0000000000 1.0000000000
783 169.4002481788 120.5757506283 169.4002481788 783.0000000000 18792.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 240.0000000000 111.1000000000 37.0000000000 166.7000000000 0.0000000000 1.0000000000 10.0000000000 50.0000000000 600.0000000000 12.0000000000 120.0000000000 21.8200000000 1.0000000000
784 226.8415407036 131.2740397590 226.8415407036 784.0000000000 18816.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 250.0000000000 83.3000000000 40.0000000000 83.3000000000 0.0000000000 1.0000000000 10.0000000000 55.0000000000 550.0000000000 12.0000000000 120.0000000000 20.0000000000 1.0000000000
785 160.1267418508 160.1267418508 160.1267418508 785.0000000000 18840.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 41.7000000000 37.0000000000 200.0000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 12.0000000000 48.0000000000 24.0000000000 1.0000000000
786 162.1257071091 118.1896404825 162.1257071091 786.0000000000 18864.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1111111111 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 180.0000000000 62.5000000000 34.5000000000 200.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 10.0000000000 60.0000000000 21.8200000000 1.0000000000
787 145.2799753000 145.2799753000 145.2799753000 787.0000000000 18888.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 50.0000000000 62.5000000000 142.9000000000 0.0000000000 1.0000000000 12.0000000000 70.0000000000 600.0000000000 10.0000000000 60.0000000000 20.0000000000 1.0000000000
788 145.2940064644 144.8048609987 145.2940064644 788.0000000000 18912.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0011247222 0.0000000000 0.0000000000 0.0000000000 0.0000000000 230.0000000000 50.0000000000 38.5000000000 166.7000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 600.0000000000 12.0000000000 120.0000000000 34.2900000000 1.0000000000
789 107.7350752773 102.4804487213 107.7350752773 789.0000000000 18936.0000000000 0.0000000000 0.0001407384 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0166666667 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 120.0000000000 83.3000000000 52.6000000000 66.7000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 12.0000000000 80.0000000000 26.6700000000 1.0000000000
790 142.3309499407 142.3309499407 142.3309499407 790.0000000000 18960.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 47.6000000000 83.3000000000 55.6000000000 0.0000000000 1.0000000000 10.0000000000 45.0000000000 500.0000000000 10.0000000000 60.0000000000 21.8200000000 1.0000000000
791 150.0330160445 150.0330160445 150.0330160445 791.0000000000 18984.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 45.5000000000 90.9000000000 58.8000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 500.0000000000 10.0000000000 48.0000000000 20.0000000000 1.0000000000
792 143.6286176910 92.2262994318 143.6286176910 792.0000000000 19008.0000000000 0.0000000000 0.0480097781 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1111111111 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 140.0000000000 111.1000000000 40.0000000000 166.7000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 500.0000000000 12.0000000000 120.0000000000 30.0000000000 1.0000000000
793 274.5512883780 128.8047446326 274.5512883780 793.0000000000 19032.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0869565217 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 230.0000000000 45.5000000000 55.6000000000 250.0000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 400.0000000000 12.0000000000 48.0000000000 20.0000000000 1.0000000000
794 132.6408834069 132.6408834069 132.6408834069 794.0000000000 19056.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 260.0000000000 66.7000000000 83.3000000000 125.0000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 550.0000000000 10.0000000000 48.0000000000 21.8200000000 1.0000000000
795 138.1962623646 138.1962623646 138.1962623646 795.0000000000 19080.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 260.0000000000 66.7000000000 50.0000000000 100.0000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 500.0000000000 10.0000000000 80.0000000000 21.8200000000 1.0000000000
796 303.8572705821 116.5115082709 303.8572705821 796.0000000000 19104.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1764705882 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 170.0000000000 125.0000000000 38.5000000000 200.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 12.0000000000 40.0000000000 20.0000000000 1.0000000000
797 286.1723265095 106.9393549068 286.1723265095 797.0000000000 19128.0000000000 0.0000000000 0.3883427331 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 190.0000000000 58.8000000000 43.5000000000 125.0000000000 0.0000000000 1.0000000000 12.0000000000 40.0000000000 550.0000000000 10.0000000000 60.0000000000 21.8200000000 1.0000000000
798 136.1655117049 136.1655117049 136.1655117049 798.0000000000 19152.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 260.0000000000 62.5000000000 37.0000000000 250.0000000000 0.0000000000 1.0000000000 12.0000000000 55.0000000000 450.0000000000 12.0000000000 34.2900000000 24.0000000000 1.0000000000
799 155.8604074764 155.8604074764 155.8604074764 799.0000000000 19176.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 340.0000000000 125.0000000000 45.5000000000 111.1000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 600.0000000000 10.0000000000 60.0000000000 20.0000000000 1.0000000000
800 177.9569261528 112.6439113517 177.9569261528 800.0000000000 19200.0000000000 0.0000000000 0.1646686652 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 170.0000000000 76.9000000000 33.3000000000 100.0000000000 0.0000000000 1.0000000000 12.0000000000 55.0000000000 600.0000000000 10.0000000000 80.0000000000 20.0000000000 1.0000000000
801 330.2156233370 196.5660264423 330.2156233370 801.0000000000 19224.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1887660297 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 260.0000000000 52.6000000000 41.7000000000 142.9000000000 0.0000000000 1.0000000000 20.0000000000 90.0000000000 450.0000000000 10.0000000000 60.0000000000 30.0000000000 1.0000000000
802 584.5833947393 102.3617202517 584.5833947393 802.0000000000 19248.0000000000 0.0000000000 0.2763487564 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1111111111 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 110.0000000000 111.1000000000 37.0000000000 166.7000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 550.0000000000 12.0000000000 60.0000000000 20.0000000000 1.0000000000
803 143.9228751474 143.9228751474 143.9228751474 803.0000000000 19272.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 240.0000000000 62.5000000000 47.6000000000 83.3000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 500.0000000000 12.0000000000 80.0000000000 26.6700000000 1.0000000000
804 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 804.0000000000 19296.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 130.0000000000 250.0000000000 35.7000000000 250.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 500.0000000000 10.0000000000 120.0000000000 20.0000000000 1.0000000000
805 315.5797551538 141.4538257927 315.5797551538 805.0000000000 19320.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3066666667 0.0000000000 220.0000000000 62.5000000000 71.4000000000 125.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 14.0000000000 80.0000000000 21.8200000000 1.0000000000
806 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 806.0000000000 19344.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 130.0000000000 125.0000000000 35.7000000000 250.0000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 550.0000000000 10.0000000000 120.0000000000 20.0000000000 1.0000000000
807 171.3416518344 171.3416518344 171.3416518344 807.0000000000 19368.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 58.8000000000 43.5000000000 100.0000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 12.0000000000 60.0000000000 26.6700000000 1.0000000000
808 297.9948226294 128.5811822063 297.9948226294 808.0000000000 19392.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3233572513 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 260.0000000000 83.3000000000 34.5000000000 55.6000000000 0.0000000000 1.0000000000 10.0000000000 55.0000000000 450.0000000000 10.0000000000 120.0000000000 24.0000000000 1.0000000000
809 143.6067611013 143.6067611013 143.6067611013 809.0000000000 19416.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 58.8000000000 47.6000000000 125.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 400.0000000000 10.0000000000 30.0000000000 21.8200000000 1.0000000000
810 148.8014002718 148.8014002718 148.8014002718 810.0000000000 19440.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 71.4000000000 55.6000000000 90.9000000000 0.0000000000 1.0000000000 12.0000000000 50.0000000000 550.0000000000 10.0000000000 26.6700000000 26.6700000000 1.0000000000
811 359.6954742231 134.4303514592 359.6954742231 811.0000000000 19464.0000000000 0.0000000000 0.3882868600 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 140.0000000000 47.6000000000 47.6000000000 83.3000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 600.0000000000 10.0000000000 120.0000000000 20.0000000000 1.0000000000
812 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 812.0000000000 19488.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 210.0000000000 76.9000000000 52.6000000000 142.9000000000 0.0000000000 0.0000000000 10.0000000000 60.0000000000 550.0000000000 10.0000000000 120.0000000000 26.6700000000 1.0000000000
813 393.2158036053 118.0757427754 393.2158036053 813.0000000000 19512.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0000000000 150.0000000000 83.3000000000 45.5000000000 142.9000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 550.0000000000 16.0000000000 120.0000000000 21.8200000000 1.0000000000
814 161.1143965153 161.1143965153 161.1143965153 814.0000000000 19536.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 40.0000000000 52.6000000000 200.0000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 10.0000000000 40.0000000000 24.0000000000 1.0000000000
